split,asset,phase,scenario,return_column,events,independent_events,independent_events_per_day,mean_bps,net10_mean_bps,hit_rate,profit_factor,independent_mean_bps,independent_net10_mean_bps,independent_hit_rate,independent_profit_factor
development,ETHUSDT,PLACEBO_POOLED,sc_absorbed_1m,dir_bps_d30_h720,315,18,2.0,12.10620993551577,2.1062099355157695,0.5142857142857142,1.1265989501462021,101.47623189089028,91.47623189089028,0.5,2.0439853437035507
development,ETHUSDT,PLACEBO_POOLED,sc_aligned_1m,dir_bps_d30_h720,736,21,2.3333333333333335,10.190995987320713,0.1909959873207132,0.5163043478260869,1.104374189099232,60.43249082864542,50.43249082864542,0.42857142857142855,1.5928796859593795
development,ETHUSDT,PLACEBO_POOLED,sc_all,dir_bps_d30_h720,2592,21,2.3333333333333335,-11.697219933681545,-21.697219933681545,0.5123456790123457,0.9163783950642332,126.54035697355386,116.54035697355386,0.6190476190476191,3.5693517852964263
development,ETHUSDT,PLACEBO_POOLED,sc_burst125,dir_bps_d30_h720,1028,21,2.3333333333333335,6.702962913815577,-3.2970370861844227,0.5077821011673151,1.0514373954058849,92.92804152213684,82.92804152213684,0.5714285714285714,2.148906927759456
development,ETHUSDT,PLACEBO_POOLED,sc_consensus_flow,dir_bps_d30_h720,507,19,2.111111111111111,4.69639407270948,-5.30360592729052,0.5285996055226825,1.0446414811858198,11.029498058149919,1.029498058149919,0.3684210526315789,1.0792546236381828
development,ETHUSDT,PLACEBO_POOLED,sc_extreme_burst,dir_bps_d30_h720,470,20,2.2222222222222223,30.098730036274155,20.098730036274155,0.5191489361702127,1.340058817550616,140.89526620717479,130.89526620717479,0.6,3.1099594313341576
development,ETHUSDT,PLACEBO_POOLED,sc_nonfunding_abs50,dir_bps_d30_h720,1051,21,2.3333333333333335,10.765013488444824,0.7650134884448239,0.5156993339676499,1.1109385257652309,42.544083959312346,32.544083959312346,0.5714285714285714,1.4048527193264642
development,ETHUSDT,PLACEBO_POOLED,sc_nonfunding_extreme,dir_bps_d30_h720,470,20,2.2222222222222223,30.098730036274155,20.098730036274155,0.5191489361702127,1.340058817550616,140.89526620717479,130.89526620717479,0.6,3.1099594313341576
development,ETHUSDT,PLACEBO_POOLED,sc_persistent_flow,dir_bps_d30_h720,497,18,2.0,15.570015605259666,5.570015605259666,0.5291750503018109,1.1583608434926715,-4.148841731620438,-14.148841731620438,0.4444444444444444,0.9720228690311191
development,ETHUSDT,PLACEBO_POOLED,sc_reversal30,dir_bps_d30_h720,530,20,2.2222222222222223,7.0944988062488346,-2.9055011937511654,0.560377358490566,1.0757059946760212,3.4504850599354677,-6.549514940064532,0.55,1.036946987889634
development,ETHUSDT,PLACEBO_POOLED,sc_reversal30_5bps,dir_bps_d30_h720,456,20,2.2222222222222223,11.317205134431584,1.3172051344315836,0.5614035087719298,1.121521360220319,3.4504850599354677,-6.549514940064532,0.55,1.036946987889634
development,ETHUSDT,PLACEBO_POOLED,sc_reversal30_full,dir_bps_d30_h720,53,14,1.5555555555555556,-1.3186746577048754,-11.318674657704875,0.5471698113207547,0.9829693184423473,96.95904555185345,86.95904555185345,0.5,2.3027103095458723
development,ETHUSDT,PLACEBO_POOLED,sc_reversal30_realign,dir_bps_d30_h720,228,18,2.0,9.310700766291887,-0.6892992337081125,0.5921052631578947,1.0975261320163412,-112.54362165518467,-122.54362165518467,0.5,0.43870117706570716
development,ETHUSDT,PLACEBO_POOLED,sc_reversal30_realign_burst,dir_bps_d30_h720,98,16,1.7777777777777777,-7.383025880596623,-17.383025880596623,0.6224489795918368,0.9224410167091428,-30.262949501645373,-40.26294950164537,0.625,0.771186504422091
development,ETHUSDT,PLACEBO_POOLED,sc_reversal30_realign_price,dir_bps_d30_h720,126,17,1.8888888888888888,14.056058327282587,4.056058327282587,0.5714285714285714,1.155399784763505,221.02905915498908,211.02905915498908,0.6470588235294118,7.379270264586985
development,SOLUSDT,placebo_03,sc_abs50,dir_bps_d30_h240,330,54,6.0,-7.823975419050219,-17.82397541905022,0.45454545454545453,0.8711096626563294,-9.133269469254031,-19.13326946925403,0.4074074074074074,0.8617119523881658
development,SOLUSDT,placebo_03,sc_abs75,dir_bps_d30_h240,132,37,4.111111111111111,-1.8913274984545658,-11.891327498454565,0.4621212121212121,0.9681648823695476,16.562879425994566,6.562879425994566,0.4864864864864865,1.3197490176534044
development,SOLUSDT,placebo_03,sc_absorbed_1m,dir_bps_d30_h240,117,40,4.444444444444445,-19.533107587766082,-29.533107587766082,0.4444444444444444,0.6992371959762412,-4.503937570597907,-14.503937570597907,0.575,0.9237181930992503
development,SOLUSDT,placebo_03,sc_aligned_1m,dir_bps_d30_h240,213,50,5.555555555555555,-1.3921985939809522,-11.392198593980952,0.460093896713615,0.976149591384742,10.134705290046899,0.1347052900468988,0.44,1.1687985000201733
development,SOLUSDT,placebo_03,sc_all,dir_bps_d30_h240,864,63,7.0,-4.109781370901507,-14.109781370901507,0.4826388888888889,0.9404026771575571,-48.45381763632254,-58.45381763632254,0.3968253968253968,0.49466885726356924
development,SOLUSDT,placebo_03,sc_burst125,dir_bps_d30_h240,379,56,6.222222222222222,5.899609690456305,-4.100390309543695,0.5065963060686016,1.0904030885045803,-37.444782997196775,-47.444782997196775,0.35714285714285715,0.572409058647748
development,SOLUSDT,placebo_03,sc_consensus_flow,dir_bps_d30_h240,166,46,5.111111111111111,-12.492350861598194,-22.492350861598194,0.45180722891566266,0.8157272615912127,-21.36927612028877,-31.36927612028877,0.43478260869565216,0.739796871243438
development,SOLUSDT,placebo_03,sc_extreme_burst,dir_bps_d30_h240,148,45,5.0,-23.704550950892376,-33.704550950892376,0.43243243243243246,0.6621423424895224,-28.677166225782873,-38.67716622578287,0.37777777777777777,0.6022712534449913
development,SOLUSDT,placebo_03,sc_nonfunding_abs50,dir_bps_d30_h240,330,54,6.0,-7.823975419050219,-17.82397541905022,0.45454545454545453,0.8711096626563294,-9.133269469254031,-19.13326946925403,0.4074074074074074,0.8617119523881658
development,SOLUSDT,placebo_03,sc_nonfunding_extreme,dir_bps_d30_h240,148,45,5.0,-23.704550950892376,-33.704550950892376,0.43243243243243246,0.6621423424895224,-28.677166225782873,-38.67716622578287,0.37777777777777777,0.6022712534449913
development,SOLUSDT,placebo_03,sc_persistent_flow,dir_bps_d30_h240,167,46,5.111111111111111,-14.858212665877954,-24.858212665877954,0.437125748502994,0.7766905472160314,-1.0396596578347812,-11.03965965783478,0.4782608695652174,0.985069987240231
development,SOLUSDT,placebo_03,sc_reversal30,dir_bps_d30_h240,171,47,5.222222222222222,-14.57108396024183,-24.57108396024183,0.4327485380116959,0.768047551354736,-5.808275203778918,-15.80827520377892,0.40425531914893614,0.9058678087500359
development,SOLUSDT,placebo_03,sc_reversal30_5bps,dir_bps_d30_h240,157,45,5.0,-20.31406219649392,-30.31406219649392,0.42038216560509556,0.6862416804761602,-12.596033098327151,-22.59603309832715,0.4222222222222222,0.8124535100772133
development,SOLUSDT,placebo_03,sc_reversal30_full,dir_bps_d30_h240,21,21,2.3333333333333335,-33.92300660794719,-43.92300660794719,0.38095238095238093,0.5760762827842818,-33.92300660794719,-43.92300660794719,0.38095238095238093,0.5760762827842818
development,SOLUSDT,placebo_03,sc_reversal30_realign,dir_bps_d30_h240,68,35,3.888888888888889,-14.161488708354012,-24.161488708354014,0.5,0.7985637390062611,-0.625618710475302,-10.625618710475303,0.5428571428571428,0.9905881883463925
development,SOLUSDT,placebo_03,sc_reversal30_realign_burst,dir_bps_d30_h240,29,28,3.111111111111111,-38.86800333704603,-48.86800333704603,0.3793103448275862,0.534694609469762,-39.346623343294894,-49.346623343294894,0.39285714285714285,0.540375483970052
development,SOLUSDT,placebo_03,sc_reversal30_realign_price,dir_bps_d30_h240,38,26,2.888888888888889,-32.68029764449761,-42.68029764449761,0.4473684210526316,0.5864640677085099,-29.819485584273174,-39.819485584273174,0.4230769230769231,0.587962760056087
development,SOLUSDT,placebo_03,sc_abs50,dir_bps_d30_h480,330,27,3.0,-14.9850716981746,-24.9850716981746,0.42424242424242425,0.8499676155342272,-15.672195128077782,-25.67219512807778,0.37037037037037035,0.8658471625518483
development,SOLUSDT,placebo_03,sc_abs75,dir_bps_d30_h480,132,22,2.4444444444444446,-17.529684619786114,-27.529684619786114,0.4015151515151515,0.8204223715040704,7.0389175800733454,-2.9610824199266546,0.36363636363636365,1.0744001617328802
development,SOLUSDT,placebo_03,sc_absorbed_1m,dir_bps_d30_h480,117,25,2.7777777777777777,-36.613218318994825,-46.613218318994825,0.37606837606837606,0.6817515986054953,-58.97967595972624,-68.97967595972624,0.36,0.49469740867317863
development,SOLUSDT,placebo_03,sc_aligned_1m,dir_bps_d30_h480,213,26,2.888888888888889,-3.1048221458930776,-13.104822145893078,0.4507042253521127,0.9660851890097756,65.7168217171716,55.7168217171716,0.5384615384615384,1.8156825846859281
development,SOLUSDT,placebo_03,sc_all,dir_bps_d30_h480,864,30,3.3333333333333335,-10.89934544773338,-20.89934544773338,0.4710648148148148,0.9009659772744781,-3.413496159696345,-13.413496159696345,0.4666666666666667,0.9657212270836816
development,SOLUSDT,placebo_03,sc_burst125,dir_bps_d30_h480,379,30,3.3333333333333335,8.427796359370003,-1.572203640629997,0.5065963060686016,1.0853594135139446,-22.803380079984766,-32.80338007998476,0.5333333333333333,0.7992046251967321
development,SOLUSDT,placebo_03,sc_consensus_flow,dir_bps_d30_h480,166,26,2.888888888888889,-10.006877005641456,-20.006877005641456,0.4036144578313253,0.8998402459714262,21.946479770190493,11.946479770190493,0.5,1.2330050930064582
development,SOLUSDT,placebo_03,sc_extreme_burst,dir_bps_d30_h480,148,25,2.7777777777777777,-18.913967394848942,-28.913967394848942,0.4391891891891892,0.8163504566138001,3.9116826696427554,-6.088317330357245,0.28,1.0369448089096978
development,SOLUSDT,placebo_03,sc_nonfunding_abs50,dir_bps_d30_h480,330,27,3.0,-14.9850716981746,-24.9850716981746,0.42424242424242425,0.8499676155342272,-15.672195128077782,-25.67219512807778,0.37037037037037035,0.8658471625518483
development,SOLUSDT,placebo_03,sc_nonfunding_extreme,dir_bps_d30_h480,148,25,2.7777777777777777,-18.913967394848942,-28.913967394848942,0.4391891891891892,0.8163504566138001,3.9116826696427554,-6.088317330357245,0.28,1.0369448089096978
development,SOLUSDT,placebo_03,sc_persistent_flow,dir_bps_d30_h480,167,25,2.7777777777777777,-16.59832875175398,-26.59832875175398,0.40119760479041916,0.833973242495441,5.9509899446888905,-4.0490100553111095,0.4,1.0620632882152876
development,SOLUSDT,placebo_03,sc_reversal30,dir_bps_d30_h480,171,26,2.888888888888889,-28.115407322142733,-38.11540732214273,0.39766081871345027,0.7358318371371451,18.00600019207642,8.00600019207642,0.38461538461538464,1.1906540453322318
development,SOLUSDT,placebo_03,sc_reversal30_5bps,dir_bps_d30_h480,157,26,2.888888888888889,-32.156613928166905,-42.156613928166905,0.39490445859872614,0.7097807820379035,44.67318631799011,34.67318631799011,0.46153846153846156,1.560217149066602
development,SOLUSDT,placebo_03,sc_reversal30_full,dir_bps_d30_h480,21,14,1.5555555555555556,30.534947026935182,20.534947026935182,0.47619047619047616,1.362480694325194,10.81334366217843,0.8133436621784291,0.5,1.1299188947873864
development,SOLUSDT,placebo_03,sc_reversal30_realign,dir_bps_d30_h480,68,22,2.4444444444444446,-3.4225615601927966,-13.422561560192797,0.4411764705882353,0.9658239284040755,-43.774687227814084,-53.774687227814084,0.45454545454545453,0.6159235390024214
development,SOLUSDT,placebo_03,sc_reversal30_realign_burst,dir_bps_d30_h480,29,16,1.7777777777777777,5.217994455531688,-4.782005544468312,0.4482758620689655,1.0487054036284726,-2.343116902614824,-12.343116902614824,0.5,0.979181810817933
development,SOLUSDT,placebo_03,sc_reversal30_realign_price,dir_bps_d30_h480,38,17,1.8888888888888888,8.877268324844868,-1.1227316751551317,0.4473684210526316,1.0809579246483776,25.665849017505668,15.665849017505668,0.4117647058823529,1.273357187732756
development,SOLUSDT,placebo_03,sc_abs50,dir_bps_d30_h720,330,20,2.2222222222222223,-7.894408648142802,-17.8944086481428,0.4484848484848485,0.9313288026303356,-130.7551972966096,-140.7551972966096,0.3,0.2857063369369626
development,SOLUSDT,placebo_03,sc_abs75,dir_bps_d30_h720,132,15,1.6666666666666667,7.856094040937443,-2.1439059590625567,0.4393939393939394,1.0777177161290465,126.08287187773975,116.08287187773975,0.5333333333333333,2.474870788704461
development,SOLUSDT,placebo_03,sc_absorbed_1m,dir_bps_d30_h720,117,18,2.0,-33.48157272455558,-43.48157272455558,0.42735042735042733,0.7305823163853037,-56.49756853733833,-66.49756853733834,0.5,0.673263546932157
development,SOLUSDT,placebo_03,sc_aligned_1m,dir_bps_d30_h720,213,18,2.0,6.160512464252949,-3.8394875357470513,0.460093896713615,1.0560845970572363,105.56125173107672,95.56125173107672,0.5555555555555556,2.2858413686583967
development,SOLUSDT,placebo_03,sc_all,dir_bps_d30_h720,864,21,2.3333333333333335,-8.09188822388866,-18.09188822388866,0.4675925925925926,0.9389969801170689,20.814271161184404,10.814271161184404,0.47619047619047616,1.1856618262163812
development,SOLUSDT,placebo_03,sc_burst125,dir_bps_d30_h720,379,20,2.2222222222222223,14.343471945573084,4.343471945573084,0.5145118733509235,1.1219394017874382,31.72551452528097,21.72551452528097,0.55,1.3027063828144547
development,SOLUSDT,placebo_03,sc_consensus_flow,dir_bps_d30_h720,166,18,2.0,-10.019157227208536,-20.019157227208538,0.41566265060240964,0.920226920791349,38.17397434191324,28.173974341913237,0.6111111111111112,1.3176082282169193
development,SOLUSDT,placebo_03,sc_extreme_burst,dir_bps_d30_h720,148,18,2.0,-19.069631550235858,-29.069631550235858,0.46621621621621623,0.8417288986273396,-135.5671681345758,-145.5671681345758,0.2777777777777778,0.3425493331676548
development,SOLUSDT,placebo_03,sc_nonfunding_abs50,dir_bps_d30_h720,330,20,2.2222222222222223,-7.894408648142802,-17.8944086481428,0.4484848484848485,0.9313288026303356,-130.7551972966096,-140.7551972966096,0.3,0.2857063369369626
development,SOLUSDT,placebo_03,sc_nonfunding_extreme,dir_bps_d30_h720,148,18,2.0,-19.069631550235858,-29.069631550235858,0.46621621621621623,0.8417288986273396,-135.5671681345758,-145.5671681345758,0.2777777777777778,0.3425493331676548
development,SOLUSDT,placebo_03,sc_persistent_flow,dir_bps_d30_h720,167,18,2.0,-9.108864019175607,-19.108864019175606,0.4431137724550898,0.9237594380750338,59.991571920721235,49.991571920721235,0.6666666666666666,1.4897904754331708
development,SOLUSDT,placebo_03,sc_reversal30,dir_bps_d30_h720,171,17,1.8888888888888888,-23.379470791171823,-33.379470791171826,0.42105263157894735,0.8092177441654582,13.907748631988861,3.907748631988861,0.4117647058823529,1.100949017107164
development,SOLUSDT,placebo_03,sc_reversal30_5bps,dir_bps_d30_h720,157,17,1.8888888888888888,-29.13074225564857,-39.13074225564857,0.42038216560509556,0.7732437474184177,-12.099240856258385,-22.099240856258383,0.4117647058823529,0.9175008900251438
development,SOLUSDT,placebo_03,sc_reversal30_full,dir_bps_d30_h720,21,13,1.4444444444444444,6.364568483907859,-3.635431516092141,0.5714285714285714,1.0487343700518008,42.76209357960834,32.76209357960834,0.5384615384615384,1.3482088958894805
development,SOLUSDT,placebo_03,sc_reversal30_realign,dir_bps_d30_h720,68,14,1.5555555555555556,-9.65334122106031,-19.65334122106031,0.5147058823529411,0.9254732846309182,14.38224985482512,4.382249854825121,0.5714285714285714,1.1011230401645618
development,SOLUSDT,placebo_03,sc_reversal30_realign_burst,dir_bps_d30_h720,29,13,1.4444444444444444,-29.240726735100193,-39.240726735100196,0.5172413793103449,0.8132277662688966,42.86581409703209,32.86581409703209,0.5384615384615384,1.3377758204413726
development,SOLUSDT,placebo_03,sc_reversal30_realign_price,dir_bps_d30_h720,38,14,1.5555555555555556,-10.115943721216917,-20.115943721216915,0.47368421052631576,0.9293074769317106,71.74961463654435,61.74961463654435,0.5714285714285714,1.849647320283135
development,SOLUSDT,placebo_07,sc_abs50,dir_bps_d30_h240,310,54,6.0,-3.5813914513605076,-13.581391451360508,0.43870967741935485,0.9382459130933647,-22.48195695607163,-32.48195695607163,0.3888888888888889,0.6943762770533933
development,SOLUSDT,placebo_07,sc_abs75,dir_bps_d30_h240,130,40,4.444444444444445,-7.040950496326994,-17.040950496326992,0.43846153846153846,0.8706295011511856,-30.261346460156005,-40.261346460156005,0.4,0.5908539589888999
development,SOLUSDT,placebo_07,sc_absorbed_1m,dir_bps_d30_h240,88,37,4.111111111111111,2.496493727417805,-7.503506272582195,0.48863636363636365,1.038688005517172,-16.529761596229534,-26.529761596229534,0.5135135135135135,0.7887364946380799
development,SOLUSDT,placebo_07,sc_aligned_1m,dir_bps_d30_h240,222,52,5.777777777777778,-5.990643233939298,-15.990643233939299,0.4189189189189189,0.8918737654562774,-9.99170959183197,-19.99170959183197,0.4230769230769231,0.8370713436499659
development,SOLUSDT,placebo_07,sc_all,dir_bps_d30_h240,864,63,7.0,-2.4910191312385277,-12.491019131238527,0.47800925925925924,0.9631071390649438,-19.154264273276684,-29.154264273276684,0.42857142857142855,0.7679389302675915
development,SOLUSDT,placebo_07,sc_burst125,dir_bps_d30_h240,356,56,6.222222222222222,-6.358879244884931,-16.358879244884932,0.4859550561797753,0.9073628655726887,-24.759567832845082,-34.75956783284508,0.42857142857142855,0.6852911978247873
development,SOLUSDT,placebo_07,sc_consensus_flow,dir_bps_d30_h240,161,49,5.444444444444445,8.271305113060997,-1.728694886939003,0.42857142857142855,1.1624414530457157,3.7529521666000996,-6.2470478333999,0.3673469387755102,1.060960128959974
development,SOLUSDT,placebo_07,sc_extreme_burst,dir_bps_d30_h240,147,46,5.111111111111111,0.07128196406062004,-9.92871803593938,0.42857142857142855,1.0013141148184301,15.621339944654808,5.6213399446548085,0.3695652173913043,1.3221211265927526
development,SOLUSDT,placebo_07,sc_nonfunding_abs50,dir_bps_d30_h240,310,54,6.0,-3.5813914513605076,-13.581391451360508,0.43870967741935485,0.9382459130933647,-22.48195695607163,-32.48195695607163,0.3888888888888889,0.6943762770533933
development,SOLUSDT,placebo_07,sc_nonfunding_extreme,dir_bps_d30_h240,147,46,5.111111111111111,0.07128196406062004,-9.92871803593938,0.42857142857142855,1.0013141148184301,15.621339944654808,5.6213399446548085,0.3695652173913043,1.3221211265927526
