ts_ns,bid_near,ask_near,bid_total,ask_total
1709445391000000000,593579617.08803,380730304.26511,2289497195.18644,1749797370.82898
1709445423000000000,593265201.3399299,378309660.81882,2285461758.37433,1744554428.9688902
1709445450000000000,594859462.32613,378452588.31321,2292542722.40594,1744984643.9117799
1709445483000000000,589822455.87113,376323140.25392,2276803801.67423,1743255685.47739
1709445511000000000,594682775.41483,377027294.87182003,2290015178.17513,1746223940.38259
1709445550000000000,1738457767.38555,306245575.1432,4621007732.9729595,766094418.8796
1709445571000000000,588653250.4579101,374363958.44514,2274936620.23008,1742157552.14711
1709445608000000000,583715251.41731,384467270.41412,2263311010.14118,1763866633.08359
1709445635000000000,589301802.06803,389602475.57481,2275178750.37824,1772882093.25518
1709445663000000000,584972303.06733,395531816.77802,2263193475.30473,1790560342.14799
1709445692000000000,588869956.1065099,394523712.15012,2274761248.19668,1795000039.80339
1709445723000000000,585856708.1340101,392241607.36134005,2263155448.55528,1787919055.23861
1709445751000000000,588721886.69311,393298015.24194,2272929399.08078,1792098514.36991
1709445783000000000,583551016.78481,386313993.98504,2257149013.55988,1772903682.3331099
1709445823000000000,591604894.93021,390524140.31954,2276594099.83278,1786649587.2028701
1709445843000000000,602333914.14561,381038730.92894,2295724622.59308,1744519010.78767
1709445871000000000,607567554.92169,380880405.33814,2307307089.87756,1740836440.89187
1709445932000000000,588774723.8249099,382255996.65253997,2272527371.3656797,1775020014.9872
1709445963000000000,599639529.95631,373732193.94714,2292224288.19408,1723038126.57427
1709445991000000000,600708209.31871,380909156.55474,2284637209.94238,1738173192.7139
1709446023000000000,604211610.09219,377506605.47604,2296502682.04566,1725673518.40747
1709446050000000000,601521022.3418901,379914290.65094,2293138142.76966,1733663575.60097
1709446082000000000,595536930.7879701,366685102.8757,2281376312.55119,1714645829.71788
1709446110000000000,596652103.01207,368759446.5102,2285931510.77449,1716156980.34238
1709446151000000000,606106003.41207,369846640.63922,2302757385.75949,1719692235.167
1709446170000000000,595274503.3123801,369784870.10564,2277033017.7301,1719155441.45262
1709446205000000000,593732331.92478,377914336.92124003,2270093766.7578,1739336367.92042
1709446230000000000,597225713.05107,377118461.70159996,2287366506.23069,1738484554.55738
1709446263000000000,605019799.17087,374051874.9019,2306679016.27419,1727758849.87878
1709446291000000000,605829793.07047,378698897.72080004,2309907086.56319,1740572424.48118
1709446323000000000,607769652.65327,376682315.91732,2306740276.46299,1733073361.3403
1709446350000000000,627972080.62618,369469213.93434,2326997437.98058,1695487442.9169
1709446380000000000,606394119.4793501,377459097.26744,2305627425.23699,1732891756.2844
1709446411000000000,610167045.56905,370903760.19004,2333937950.56189,1716084507.0008001
1709446442000000000,614226518.08636,378376611.02916,2342125016.6967,1731905209.54032
1709446471000000000,603920265.06937,386806925.23616004,2326480451.78441,1743286856.11762
1709446504000000000,603941158.35227,381230833.84746,2325103505.90901,1734138475.71392
1709446530000000000,599460927.10137,385798171.60176,2316101613.70146,1737575605.65077
1709446563000000000,597681554.4384899,402029550.79016,2314676342.88308,1784203700.51
1709446591000000000,597004461.24549,398501827.59756,2302886196.05158,1777768651.4408998
1709446623000000000,606165832.87767,395341847.32656,2326351159.82061,1775114672.39362
1709446650000000000,609073352.27696,391563953.59726,2330300182.0478,1770487132.54082
1709446683000000000,612671172.81227,397955636.65366,2346133998.24936,1769561810.19457
1709446711000000000,613359579.06667,401298365.14686,2351521965.54916,1780262093.27507
1709446743000000000,611774149.81937,402975079.09705997,2347045651.60326,1779858354.8406699
1709446771000000000,607221649.82249,403985200.16856,2330067758.58508,1788446374.8903
1709446806000000000,590460240.53129,402125883.30465996,2304527781.79218,1816300118.9702
1709446837000000000,603835867.60279,407313793.82196,2329436120.51088,1798885517.21877
1709446862000000000,589199759.38349,410021954.10806,2300176067.6160803,1821449000.47347
1709446891000000000,587192241.33729,415333876.69975996,2301126742.99738,1836194708.37481
1709446922000000000,585578657.44439,422953307.27936,2292623603.26218,1855066656.09131
1709446951000000000,588605169.97349,412825823.73036003,2296919355.40268,1841683436.2788
1709446983000000000,585292294.54069,418718178.65124,2292450398.01221,1841588528.32979
1709447011000000000,580670072.6028099,412655106.06693006,2287410998.63494,1821379315.40608
1709447043000000000,568644493.0354099,417006999.62089,2255135605.72516,1825627119.19134
1709447070000000000,560831451.6000301,415215869.94457,2245276219.96236,1856984872.89295
1709447104000000000,554815892.52863,415726456.82497,2233869848.66132,1859582808.3545399
1709447130000000000,557039981.73153,415395329.44207,2226815436.34552,1865475564.71805
1709447173000000000,1752450370.08434,306253839.5006,4659960710.05431,766102683.237
1709447191000000000,553738461.83666,419912359.64697003,2230324321.95729,1864607861.49293
1709447222000000000,553278054.89096,420612173.54317003,2225503623.94969,1866760834.99336
1709447251000000000,553518133.6514599,415603190.15547,2232400881.5162897,1851209828.7213302
1709447282000000000,537103791.53179,418245165.80057,2186383593.41218,1863928689.84863
1709447310000000000,536967316.61256,417032387.98827004,2185521392.02695,1857861457.84503
1709447343000000000,543783796.83726,405196217.49247,2198129895.03399,1834143070.66826
1709447373000000000,543783796.83726,405196217.49247,2198129895.03399,1834143070.66826
1709447407000000000,549430586.81496,410852406.74397004,2213617835.41439,1844462738.84523
1709447442000000000,1753246566.97355,306261393.0261,4670122415.05982,766110236.7625
1709447463000000000,556530073.87496,417658482.66107,2228564471.26785,1858365673.92913
1709447497000000000,561494802.2462599,413240236.27876997,2239845244.30409,1855996132.67103
1709447523000000000,567439869.53263,403094657.25407004,2252446897.38872,1833906363.37314
1709447551000000000,567182666.59676,406984386.81826997,2254662245.19965,1844941249.22274
1709447583000000000,567355017.3900299,402345282.73177,2239778909.02652,1826491675.66965
1709447610000000000,568142558.67663,404618079.88297,2254357221.93672,1839083796.01254
1709447643000000000,570905361.60993,399798256.34287,2246475013.70812,1810366778.7326398
1709447671000000000,570182362.82513,403984210.42837,2252444529.49482,1833150827.81465
1709447704000000000,570264239.69903,402316137.66047,2246857773.98962,1814663490.5634398
1709447741000000000,1735383692.89344,306253839.5006,4615580566.73726,766102683.237
1709447762000000000,578047939.67833,396089813.16397,2256911201.78622,1802028020.60535
1709447790000000000,576893113.72153,402256385.47787,2259089921.02882,1826111641.40485
1709447820000000000,575524828.27013,400352149.12687004,2255309524.73876,1819233862.90995
1709447850000000000,576722047.05283,404056123.65857005,2262175922.07432,1828891756.47625
1709447882000000000,581499245.2559301,394849441.14006996,2260137276.51834,1765463631.21744
1709447911000000000,584217731.23843,393120321.43737,2269794351.55364,1766208381.81734
1709447943000000000,577953014.78293,400680700.47137,2251253266.96366,1775646025.88625
1709447970000000000,574729229.16613,400486049.38417,2268507561.21086,1825539767.33165
1709448006000000000,581878364.98363,399173887.14076996,2279088709.59656,1788795295.17175
1709448031000000000,589492284.27823,396715403.30497,2295589130.32364,1785304357.45884
1709448063000000000,590621280.45203,387140495.65211,2296410089.5033402,1771334310.07848
1709448090000000000,589077376.05731,383926069.43342,2295445299.47118,1771323674.56229
1709448123000000000,591842933.25753,384561304.77521,2301883723.8337398,1763287007.40418
1709448151000000000,586207101.65693,391553390.01127,2290245359.04694,1769451742.49984
1709448183000000000,593255860.63201,384001563.77481997,2303860624.65788,1769575311.24769
1709448210000000000,593373536.66793,384897226.99082,2305086888.03413,1766291577.75609
1709448243000000000,591071511.57573,384443667.47890997,2304634221.26914,1764580873.68928
1709448272000000000,589471029.08493,388599409.67651,2300941990.98214,1772129744.96858
1709448305000000000,590116483.95683,383021230.78611,2296496093.80304,1759019036.05808
1709448330000000000,588619650.82483,382447479.57781,2297499251.52964,1757971882.94738
1709448363000000000,583143050.06953,394395429.81285,2279323543.8488398,1775940360.38842
1709448391000000000,583190907.0524299,396619971.26405,2282048800.27754,1781030831.32592
1709448420000000000,583502146.99063,395029720.24775004,2282879684.5679398,1777097287.82612
1709448450000000000,588192396.1289101,383020532.94622,2294192994.09561,1765588698.79039
1709448482000000000,588202487.17501,381769802.08602,2294266116.58738,1761387735.76339
1709448510000000000,588980083.06893,385544400.94481003,2302085022.20684,1764188313.83638
1709448548000000000,585369635.74403,396451292.79497004,2288247389.78354,1778702570.53014
1709448570000000000,573858078.01993,400400507.60437,2259261055.59994,1787166886.07234
1709448605000000000,580535871.6942301,392596815.72491,2276817252.99304,1780728233.18598
1709448631000000000,581512770.56323,398025896.00706995,2279031049.63734,1782365611.48104
1709448676000000000,585014093.21173,389303959.99121,2289699464.66004,1772161593.85728
1709448690000000000,577124718.66563,396190190.36587,2266991304.43044,1780033556.5230398
1709448723000000000,582928648.85793,392259644.79681003,2283221588.27294,1779281659.4138799
1709448750000000000,588899262.68261,387960211.82454,2295425431.63648,1781325336.82251
1709448780000000000,591987695.56101,384545893.85314,2300861407.52108,1773823739.05767
1709448811000000000,593130347.38451,378991643.46794003,2305789229.10478,1768325661.3139
1709448843000000000,591943034.57191,388589851.40554,2302841924.50428,1777173465.40587
1709448871000000000,597690497.36451,380859033.58274,2317202550.0612803,1768939468.6701
1709448904000000000,591805719.62831,388249918.54964,2301966887.46948,1774653928.73647
1709448931000000000,593799053.9355099,387394940.41004,2309303719.42908,1772762105.65011
1709448963000000000,593236303.03951,379190317.60924,2305858890.73498,1767154610.7472
1709448991000000000,595503456.28121,378726610.96904004,2306077642.76518,1734708654.0849001
1709449023000000000,594739951.24951,388248358.55234003,2313156404.59618,1771212954.67101
1709449051000000000,591664950.05551,389334924.62733996,2302719632.0015798,1776680760.30167
1709449082000000000,599188311.61161,378665997.46324,2313305031.80918,1731791481.5908
1709449111000000000,594738998.02321,389735656.28454,2309835185.51698,1777492419.1750698
1709449143000000000,594021840.19031,383250291.60444003,2307585893.11438,1767816570.18937
1709449170000000000,597783138.8668101,383677904.65924,2316506130.17568,1769470683.0105
1709449219000000000,1760008289.13272,306245575.1432,4674946444.15181,766092639.8376
1709449237000000000,598453287.73121,389632779.10924,2314726032.50708,1758829388.8696
1709449263000000000,616881960.17101,388905014.13624,2332391705.86668,1758053065.8555999
1709449291000000000,616930042.86501,390111424.57824004,2334558221.75698,1762383641.68647
1709449323000000000,593439039.18911,391772897.17084,2305480390.48198,1794284605.7994
1709449351000000000,621719677.20601,387581543.53994,2335706146.07788,1755973550.9467
1709449383000000000,626529547.31569,383572760.13313997,2353828654.40636,1738970562.27607
1709449418000000000,626529547.31569,383572760.13313997,2353828654.40636,1738970562.27607
1709449442000000000,584117039.58691,404403454.83684003,2285602098.95228,1810304291.29667
1709449471000000000,584005780.92501,408519340.70144,2285719968.2898803,1822048296.94617
1709449504000000000,583611175.0001099,400005026.46104,2285351774.29798,1799473321.08677
1709449531000000000,583505210.48391,399267281.68333995,2287763011.80868,1798274954.30771
1709449562000000000,587072551.74251,390400693.98994,2287927795.06638,1757142967.3662
1709449591000000000,612092010.37881,388528280.75554,2313935990.49718,1756705712.1938
1709449623000000000,583503822.06271,389701292.36304,2282914690.84118,1787813336.3403
1709449650000000000,588067536.29931,387103504.08534,2291247603.74048,1749929293.9746
1709449682000000000,615925270.33171,388980743.00024,2331772824.50528,1756406432.64007
1709449711000000000,615925270.33171,388980743.00024,2331772824.50528,1756406432.64007
1709449743000000000,623243589.1087899,388555274.11204,2343541958.84616,1752582917.39767
1709449770000000000,623243589.1087899,388555274.11204,2343541958.84616,1752582917.39767
1709449806000000000,610921332.31931,373009049.23494,2319152413.85058,1716011581.2330701
1709449835000000000,610921332.31931,373009049.23494,2319152413.85058,1716011581.2330701
1709449863000000000,590325316.4585099,390072538.78604,2292542729.84988,1755163866.1801999
1709449894000000000,586121542.90391,399484093.54634,2292316194.06358,1798920346.75777
1709449923000000000,589499975.65941,390538685.90314,2297495225.47758,1788625866.9409
1709449952000000000,587326321.34231,398335771.08334005,2295678338.09618,1795345222.5097702
1709449980000000000,579756779.23821,405883588.15753996,2280430100.09528,1815454465.5982099
1709450017000000000,580049431.58191,402775522.31764,2282179834.10138,1808929683.92801
1709450043000000000,579688423.12501,405225780.64604,2279079189.51998,1812943742.23801
1709450080000000000,583682660.21531,403617191.15533996,2286001765.97928,1809234045.69711
1709450105000000000,577830095.25711,405910585.00994,2274016981.20078,1814843778.79461
1709450131000000000,585611518.04791,399956839.83224,2288198944.26608,1806774752.6891
1709450163000000000,597343732.89581,387325115.01834,2307781588.91468,1753127016.02067
1709450200000000000,604411339.15279,385835173.00324,2323096531.30206,1744411441.3926702
1709450220000000000,599543166.88521,388433961.29474,2313887135.43058,1755888768.58637
1709450260000000000,1752285690.14485,306245575.1432,4661426001.0545,766082660.8376
1709450283000000000,613844383.13999,386803887.98644,2346179190.88571,1747037183.12732
1709450310000000000,627495799.23729,382612768.59994,2380936559.10916,1734388162.13797
1709450340000000000,629787123.95559,379779222.86244,2384997711.52181,1736197693.33762
1709450371000000000,613388086.32779,386039105.26234,2347419486.94016,1742333450.01507
1709450406000000000,618501824.16329,385381578.55084,2357700939.04421,1740674215.02792
1709450431000000000,613529661.81489,386758655.92894,2346239865.29306,1745158911.91977
1709450463000000000,613321391.24081,391370416.34984,2349450269.94638,1758552500.57257
1709450491000000000,597983797.6742101,400102017.18934,2325709514.68828,1800653456.11451
1709450523000000000,607965379.29311,393032065.80064,2320400036.22428,1763622432.7922
1709450551000000000,605839159.04499,390211506.75424004,2321746988.42836,1756122469.05277
1709450583000000000,621261021.59069,379886302.91254,2358714061.0637097,1734181029.54902
1709450611000000000,620399835.62239,379695284.19904,2357584198.69131,1733501305.78902
1709450643000000000,636400392.0758,364302590.31462,2373398424.56882,1705994059.0241
1709450678000000000,625136341.34205,370993753.89144003,2354850819.81709,1714021422.1275
1709450704000000000,636983548.92008,367048194.88634,2365999829.60628,1683343783.6943
1709450732000000000,642845817.04846,372062300.39268,2380735758.50746,1696456486.24014
1709450763000000000,621326212.68256,358835265.06188,2297316313.68196,1658247725.70254
1709450791000000000,629901538.04776,364707270.01248,2324049033.34466,1678721058.10294
1709450833000000000,1681016021.26438,306222290.3902,4482609309.38091,766053354.5864
1709450850000000000,604051808.1896601,332151622.09254,2251336414.7361,1599352505.76629
1709450882000000000,498680917.14487,294501186.40202,1869469842.62248,1424073587.1284
1709450911000000000,498400071.30557996,299342048.05217004,1873437298.51484,1412104044.35252
1709450943000000000,497819470.38175,320920965.62197,1924228699.9589,1474204182.77912
1709450971000000000,496123219.62009996,336260578.15893,1888803983.16803,1499520767.71509
1709451005000000000,438408303.64263,320993939.77788,1784559709.85641,1489970894.36359
1709451031000000000,430863450.98786,354870346.97858,1824607827.6319501,1585440176.16578
1709451063000000000,440984152.67964995,359005578.31828,1830682527.64084,1607314285.50324
1709451091000000000,425643528.53826,369317887.46412003,1831641596.61991,1661577341.0959399
1709451122000000000,452470283.61025,356968086.32058,1866382710.92184,1621897128.23494
1709451151000000000,485430168.14172995,296071727.25181,1904055470.66147,1469713103.10317
1709451183000000000,493926627.25691,295943701.2251,1966478471.81715,1423698913.32684
1709451210000000000,481643689.91041005,292334284.99622,1982282797.46965,1447209465.76144
1709451243000000000,480872741.77863,332127379.94563,1939287729.04307,1540726987.27879
1709451271000000000,472875848.10083,331852560.19288003,1955324504.30423,1575148606.10167
1709451304000000000,474972530.68837,350540002.52102,1945604512.92692,1614762831.37563
1709451331000000000,442549088.95057,351393520.97738,1918270408.5416,1620514830.50452
1709451363000000000,452146288.37529,371022272.43158,1936614424.8821201,1652698465.38464
1709451390000000000,511076111.74496996,337550340.27811,2028363315.93332,1602825843.70869
1709451423000000000,502028306.57437,332150916.15136003,2021886683.65728,1586952554.16527
1709451450000000000,449078642.08369005,360712130.37698,1938514853.30202,1636326519.63564
1709451482000000000,427189204.44457,353260755.77028,1877527195.0168,1618600052.5738199
1709451511000000000,437410580.92007,349058702.59368,1888565534.58836,1605164525.3848898
1709451543000000000,464680918.37727,456540499.82175,1918478478.7647202,1875481602.82776
1709451571000000000,471536347.66637003,446452119.44076,1940966995.50098,1868693642.54517
1709451606000000000,476951130.24927,475405293.53478,1988608392.85206,1917010978.97049
1709451630000000000,486093984.18007,469258824.92938,2014074283.68376,1904806441.85135
1709451662000000000,482125734.97967,471871678.81747997,2003229539.86866,1910033770.44545
1709451691000000000,478262393.85886997,464983221.42062,1961425618.5188198,1899532309.10983
1709451723000000000,486377782.27577,466655929.54754996,1988092715.24812,1903156586.6560001
1709451750000000000,485754242.30817,464341072.39165,1989745583.69642,1899082361.769
1709451780000000000,507193351.51454,450660398.41863,2026806898.05498,1839668813.0843902
1709451810000000000,497926970.85604,449835869.92841005,1997059506.10678,1835715923.40697
1709451843000000000,511775652.78016996,441892927.18931,2046540885.93702,1809179208.04329
1709451871000000000,492902354.73996997,464413825.34652,2013138387.08882,1892147192.29803
1709451905000000000,494402994.76237,458250061.03695,2010193399.35062,1874452654.8514
1709451931000000000,492692003.67167,474498941.91308,2043728024.50116,1915320317.92395
1709451962000000000,481015082.78799,478913840.14928,2031573820.84052,1921585333.61222
1709451992000000000,522778418.13387,465164236.01262003,2087151201.76848,1895931802.1524901
1709452023000000000,507455605.55387,459300017.78455,2049606131.90612,1885888501.191
1709452050000000000,473212525.94847,467740610.09897995,1992174830.9424598,1899224484.82769
1709452083000000000,486517665.02547,468729339.93638,2015140969.5030801,1960609198.68225
1709452111000000000,472694175.58067,475331584.26788,1995314250.08706,1978077080.4512901
1709452143000000000,453001927.27079,493839536.16848004,1967614582.16429,2008195299.79414
1709452170000000000,450523584.7322,495601084.90818,1954004093.9644,2009786577.4203
1709452206000000000,452902776.62299997,500196510.04398,1924185042.9724,2019484221.0332801
1709452231000000000,460264228.16236,494047897.44148004,1938498598.79096,2010938888.19624
1709452262000000000,454337649.3623,494029080.89028,1919146081.1752,2008124503.6818001
1709452290000000000,465527459.44509,488426856.11068,1948523145.89892,2009710344.39084
1709452322000000000,441295007.9099,506097107.33058,1904320150.4298,2027703091.14519
1709452351000000000,456998666.4353,501306401.85538,1933378781.8309999,2023662486.10758
1709452380000000000,461522031.04675996,495523472.66268003,1939933925.00846,2015944119.82934
1709452410000000000,465502488.7721,493625231.73588,1945143511.9913,2008328821.69218
1709452443000000000,451817114.4912,506302091.67958,1927593887.9477,2027763140.3176901
1709452471000000000,453355987.8406,504961696.94878,1937453656.6373,2026742529.89148
1709452504000000000,452901126.8706,504684228.96817994,1931718922.6177,2024371281.96649
1709452531000000000,454785340.6876,504129441.18628,1939635851.0973,2057758816.16319
1709452563000000000,436874086.15849996,511291922.74237996,1873631996.5324,2041696872.27149
1709452591000000000,438753891.3663,506596160.35718,1881218108.8661,2062606148.0016
1709452623000000000,435888803.1973,502513769.15904,1873488116.32193,2048919418.37176
1709452651000000000,437586230.2026,506165256.02198005,1877693266.8815,2064401101.88039
1709452682000000000,438464283.20489997,502630561.50308,1879393963.6283,2021000930.81139
1709452710000000000,439928564.9174,506918090.59748,1885572223.0191002,2033420100.02958
1709452743000000000,449413042.25989,478101515.66228,1892535259.35922,1984786996.2118402
1709452770000000000,455155619.86629,475435689.95118,1906632049.38102,1979894017.4292202
1709452808000000000,455479939.04437,457041051.16178,1905513482.7497602,1946268926.2539902
1709452838000000000,440270280.228,489893838.44478,1880961251.4912,1997790167.65348
1709452863000000000,433527371.3457,496057128.77718,1865946695.1024,2004069948.44659
1709452890000000000,436639674.99590003,490751320.46648,1864507369.6408,1998772344.37288
1709452923000000000,428125595.6638,488691383.16198003,1849349469.8055,1985605042.96519
1709452951000000000,436865938.92620003,491821133.03867996,1873778565.4095,1995497609.76969
1709452983000000000,446739948.87456,481777646.24267995,1881561110.64676,1980519799.09484
1709453010000000000,453489023.06588995,481089383.36178,1903309398.15009,1982165839.72464
1709453042000000000,459873016.16547,501064538.61398,1916582046.53056,2047633844.1710901
1709453071000000000,462233159.72047,501274261.44947994,1921005444.38476,2049344561.20839
1709453105000000000,465077180.95307004,482774822.39147997,1925555707.78206,2004051858.06989
1709453131000000000,486097244.59916997,477665295.27105,1957450704.0415199,1998042922.5704
1709453163000000000,483142483.62967,465237737.49096,1948150833.36758,1968070633.39737
1709453191000000000,489675284.08327,472558473.00675,1972600862.92922,1979063282.1773999
1709453223000000000,475015490.28717005,474554040.51982,1924485332.13752,1984555424.3454301
1709453250000000000,485727781.68027,465007103.40006006,1957373640.75928,1970368348.21307
1709453283000000000,488957207.68607,474643247.39116,1962960573.89298,1990522353.26641
1709453311000000000,484789794.38927,472006196.38945,1955001406.17482,1977964866.8745
1709453343000000000,488475010.94877005,465882530.90806,1910470387.53048,1959881461.4742
1709453371000000000,493774510.71167004,466300594.33761,1921522569.9697201,1932317027.90379
1709453406000000000,493984996.46588004,465949939.26663,1918057565.67002,1923631034.62419
1709453431000000000,489776745.84505,469018675.1259301,1907372582.95129,1932321435.32399
1709453463000000000,493624211.44575,457685414.40760005,1941943575.1797,1904399813.47664
1709453491000000000,447423638.51917,485157108.66685003,1838976086.87962,1992400906.9721
1709453523000000000,445665370.55547,489684953.74602,1831397747.53932,1996549528.46533
1709453551000000000,477892181.27764,472948093.55963,1888213431.67308,1937752401.48369
1709453583000000000,472951270.92037,477974703.88206,1885134088.39038,1976040616.7662
1709453611000000000,467108726.34867,476362264.78406,1884957470.63608,1979375502.70907
1709453643000000000,474819482.58787,478603649.06916,1903723721.97888,1988015721.86837
1709453671000000000,483260234.04306996,475683301.52696,1914028320.53088,1969928758.1016002
1709453704000000000,490960268.37227,447284040.66771,1929692040.42932,1900876860.91499
1709453731000000000,487833330.08777,454846347.03426003,1929415905.61978,1918387967.0882
1709453763000000000,454045370.65446997,472617861.13988,1874727229.10608,1957552789.94715
1709453791000000000,454432040.77467,481590136.47058,1888662464.36406,1982359690.85715
1709453823000000000,444006526.49157,488761844.06667995,1864533242.5827,2003883350.7485201
1709453850000000000,447923634.32357,487818198.15508,1868800138.37986,1997591734.09149
1709453883000000000,451091394.98857,482478301.59768,1867099097.53196,1992991937.51879
1709453911000000000,454812619.22597003,478389120.42818,1873974718.28086,1985867975.70815
1709453943000000000,482381442.91097,477531245.62655,1917777532.10152,1932264729.8530002
1709453971000000000,481027017.36747,469990377.82474995,1914018603.52597,1985631473.7971
1709454006000000000,485891250.75547004,473075331.43146,1923820212.65208,1994767409.04357
1709454031000000000,492308035.99117,472042917.54336,1943266094.38678,1989433527.4941702
1709454062000000000,498390640.22977,454303017.50086,1950159047.70798,1944923082.12417
1709454090000000000,496180826.98357,466050131.29785997,1951351815.01158,1976330902.17977
1709454122000000000,509457737.22326994,458251354.80035996,1980422486.04838,1958318231.62457
1709454151000000000,504702572.59847,463684955.33116007,1980863903.79248,1967197150.90997
1709454180000000000,499564642.28787,472358235.60745,1966959007.72302,1975821582.3564
1709454210000000000,505847932.76646996,457449517.26505995,1968753072.96838,1958023554.83007
1709454243000000000,505001785.17007005,460474216.31336,1975824822.79978,1958411719.07657
1709454271000000000,497657193.50397,474854888.74955,1965254868.82612,1980862511.9915
1709454304000000000,500398076.97117007,463229114.16496,1957474613.44068,1963773921.58561
1709454331000000000,500846566.81867003,470876212.41405,1957157947.0701199,1972899556.4358
1709454362000000000,492989604.68517005,478776398.48112,1935016097.02332,1986208408.18633
1709454391000000000,492865199.77506995,478544939.64075,1934296086.15962,1988395795.37376
1709454423000000000,467200323.81157005,485853218.07287997,1901769708.48336,2004054443.33169
1709454450000000000,474674463.12766993,484003892.76618004,1917671696.65066,2001503156.75079
1709454483000000000,492807205.00286996,479278327.05002,1930905152.69492,1995879941.43333
1709454511000000000,496432835.99167,480484684.06595004,1939531441.65362,1999474845.95986
1709454540000000000,494508457.88426995,484183238.49685,1934259571.08092,2008424895.64696
1709454571000000000,506891226.33467007,465777511.51236,1970891406.4860802,1980411250.50907
1709454606000000000,492691431.92407,357409517.66162,1935291831.54782,1687019484.93113
1709454632000000000,462889368.32597005,365831945.86958,1895205226.58706,1703173935.38539
1709454663000000000,472924599.90727,367259976.31268,1916861098.1379,1710948131.51212
1709454691000000000,468175671.06359005,374997167.67648,1909866734.29242,1725397074.20262
1709454722000000000,471328769.44859004,394152946.42218,1915482586.91092,1772295356.8513398
1709454751000000000,473347222.66499,405682654.01778,1927740328.80792,1789725988.82834
1709454783000000000,467805535.00619,397304359.26128,1902404928.5441198,1785015350.19772
1709454810000000000,472511332.19949,398791642.15948,1916389734.12252,1788111824.70992
1709454843000000000,465776462.1731,409711879.97058,1898875295.1281002,1798258824.4783
1709454871000000000,463061831.371,407690139.11828,1905257074.8245,1795278597.53688
1709454905000000000,461391814.2774,413827641.36238,1891668559.7509,1807822395.7127001
1709454931000000000,462950262.8089,409901300.42608,1897062159.471,1799113555.3341799
1709454963000000000,464084601.724,411870716.96138,1898549486.4137,1802881436.2253
1709454991000000000,471073077.50649,407143022.26678,1903033175.28562,1801323980.65624
1709455020000000000,469424511.34569,394185318.67018,1897113447.80772,1779736670.19884
1709455051000000000,470012410.77788997,406188955.03948,1903036520.73309,1795641643.3027399
1709455083000000000,455067329.45650005,410689953.45768,1881820833.6487,1801396267.73348
1709455111000000000,467324745.2717,412136310.44198,1899383843.882,1807307746.7124999
1709455143000000000,478221954.09659004,387640294.57628,1918161296.03892,1764594384.51184
1709455170000000000,478884098.0306001,385770385.33518,1916864551.03373,1764433754.81022
1709455205000000000,469492206.06486,407385854.52797997,1902463265.49776,1793332950.22364
1709455230000000000,475731018.81489,394999557.49518,1913566195.86292,1776657891.36744
1709455263000000000,471265214.64697003,378617934.50848,1893748593.57776,1747327570.08455
1709455291000000000,468186365.69930005,384081628.29718,1892350536.74323,1755468245.97882
1709455323000000000,461044016.82409,387327791.14858,1876469864.19782,1760768518.24872
1709455351000000000,462458336.77487,360855768.92688,1879821689.2407,1703322202.61292
1709455380000000000,460184155.31569004,367266330.22918,1878108862.44362,1711640810.36564
1709455411000000000,461341917.01059,382230646.02098,1877748706.32492,1734347813.1121402
1709455442000000000,465532907.78729,371964903.16968,1886800842.54302,1713483494.5524402
1709455471000000000,466223846.40718997,383023480.32918,1893223062.29509,1730676364.1500401
1709455504000000000,462517288.7026,385961468.02698,1885765703.1353002,1733639799.0391
1709455530000000000,444279025.4814,387444133.53978,1863560063.0913,1735510723.03419
1709455563000000000,443587847.9393,412178581.12908,1859650326.2163,1828234622.7195
1709455591000000000,440731302.0407,439214619.60712004,1855370527.90406,1855081883.1760402
1709455623000000000,443903546.3688,409505605.02888,1858199655.8988,1790517458.48829
1709455651000000000,442362568.24670005,412485352.82094,1856309175.31343,1827997141.70826
1709455683000000000,436254075.8779,406464139.63844,1841063483.81853,1816439440.68826
1709455711000000000,440582620.8164,429952624.20392,1857440545.71996,1835342011.4748402
1709455740000000000,439625660.0902,431364723.29262006,1854633390.49866,1838941620.96374
1709455770000000000,448284731.49100006,405351658.56087995,1868864481.3634999,1783757749.37569
1709455805000000000,434194019.97760004,409773500.99154,1832730667.01476,1822444694.89156
1709455831000000000,445599828.85760003,409463010.82478,1861617530.3205,1825727950.86089
1709455863000000000,443725846.4327,406025555.20098,1854744985.0925,1815315412.9187899
1709455892000000000,453731611.8534,406563619.13798,1866836649.0195,1795639553.9029799
1709455922000000000,472658127.1524,388143758.29858005,1892150567.94823,1761099158.22702
1709455950000000000,470616366.00929,392352542.57828003,1890062303.47812,1772045049.13982
1709455980000000000,468327271.97258997,408004675.11228,1891805823.43472,1794066867.00704
1709456011000000000,459213897.6362,391288436.21827996,1875434442.3793,1745216670.3745
1709456043000000000,454709714.78165996,415851570.82138,1857879644.8620598,1805408254.24304
1709456071000000000,456429060.72976,416661562.85977995,1863470734.66666,1808398073.1287398
1709456104000000000,460980122.53998995,414324669.75528,1873486252.36569,1802335431.83154
1709456130000000000,463824871.69449997,413297481.37408,1884094825.1046,1800901587.8547
1709456162000000000,469007579.89559007,405686863.58878,1885661010.4141202,1796321291.06032
1709456192000000000,468512824.21458995,405902122.64448,1886929593.32262,1797042231.93602
1709456223000000000,469380347.02097,395642078.83968,1883057275.1402,1779766098.78619
